vacancyId,skillId,weight
16,33,0.038461538461538464
16,22,0.11538461538461539
16,16,0.11538461538461539
17,24,0.2777777777777778
17,4,0.05555555555555555
17,10,0.2777777777777778
17,13,0.1111111111111111
17,29,0.2222222222222222
17,38,0.05555555555555555
18,31,0.35714285714285715
18,23,0.21428571428571427
18,33,0.2857142857142857
18,25,0.07142857142857142
18,19,0.07142857142857142
19,34,0.16
19,18,0.08
19,39,0.12
19,29,0.12
19,22,0.12
19,28,0.2
19,7,0.2
20,20,0.17857142857142858
20,25,0.17857142857142858
20,21,0.14285714285714285
20,37,0.07142857142857142
20,5,0.03571428571428571
20,9,0.07142857142857142
20,32,0.07142857142857142
20,2,0.17857142857142858
20,33,0.07142857142857142
21,2,0.25
21,16,0.25
21,10,0.16666666666666666
21,22,0.3333333333333333
22,31,0.2
22,36,0.5
22,23,0.3
23,3,0.21428571428571427
23,34,0.35714285714285715
23,8,0.07142857142857142
23,38,0.35714285714285715
24,1,0.23809523809523808
24,19,0.047619047619047616
24,36,0.23809523809523808
24,40,0.19047619047619047
24,27,0.047619047619047616
24,23,0.047619047619047616
24,30,0.19047619047619047
25,11,0.16666666666666666
25,17,0.3333333333333333
25,13,0.3333333333333333
25,33,0.16666666666666666
26,29,0.08333333333333333
26,36,0.3333333333333333
26,16,0.16666666666666666
26,37,0.25
26,26,0.16666666666666666
27,28,0.125
27,37,0.1
27,18,0.1
27,22,0.05
27,12,0.125
27,33,0.1
27,29,0.1
27,5,0.1
27,3,0.1
27,15,0.1
28,32,0.2222222222222222
28,40,0.2222222222222222
28,11,0.16666666666666666
28,13,0.1111111111111111
28,34,0.2777777777777778
29,30,0.047619047619047616
29,11,0.19047619047619047
29,6,0.09523809523809523
29,20,0.19047619047619047
29,27,0.047619047619047616
29,36,0.047619047619047616
29,16,0.14285714285714285
29,2,0.23809523809523808
30,32,0.1875
30,24,0.25
30,5,0.25
30,40,0.3125
31,2,0.14285714285714285
31,5,0.42857142857142855
31,40,0.14285714285714285
31,28,0.2857142857142857
32,15,0.037037037037037035
32,11,0.07407407407407407
32,22,0.037037037037037035
32,36,0.14814814814814814
32,19,0.1111111111111111
32,28,0.1111111111111111
32,4,0.1111111111111111
32,30,0.07407407407407407
32,39,0.14814814814814814
32,8,0.14814814814814814
33,3,0.2727272727272727
33,9,0.2727272727272727
33,8,0.09090909090909091
33,27,0.09090909090909091
33,21,0.09090909090909091
33,17,0.18181818181818182
34,36,0.23529411764705882
34,27,0.058823529411764705
34,4,0.17647058823529413
34,11,0.11764705882352941
34,22,0.058823529411764705
34,30,0.29411764705882354
34,15,0.058823529411764705
35,21,0.1724137931034483
35,7,0.06896551724137931
35,11,0.06896551724137931
35,1,0.06896551724137931
35,33,0.06896551724137931
35,38,0.13793103448275862
35,32,0.1724137931034483
35,26,0.10344827586206896
35,14,0.13793103448275862
36,40,0.23809523809523808
36,35,0.047619047619047616
36,30,0.19047619047619047
36,18,0.047619047619047616
36,22,0.09523809523809523
36,25,0.14285714285714285
36,15,0.09523809523809523
36,4,0.047619047619047616
36,7,0.09523809523809523
37,1,0.16666666666666666
37,8,0.06666666666666667
37,14,0.1
37,10,0.16666666666666666
37,20,0.13333333333333333
37,33,0.1
37,29,0.16666666666666666
37,39,0.1
38,5,0.3333333333333333
38,31,0.4166666666666667
38,16,0.25
39,10,0.08695652173913043
39,38,0.17391304347826086
39,7,0.08695652173913043
39,36,0.21739130434782608
39,3,0.08695652173913043
39,23,0.13043478260869565
39,27,0.21739130434782608
40,6,0.14285714285714285
40,40,0.07142857142857142
40,28,0.35714285714285715
40,10,0.35714285714285715
40,4,0.07142857142857142
41,22,0.11428571428571428
41,35,0.08571428571428572
41,19,0.14285714285714285
41,6,0.05714285714285714
41,14,0.02857142857142857
41,3,0.14285714285714285
41,10,0.14285714285714285
41,31,0.05714285714285714
41,25,0.08571428571428572
41,37,0.14285714285714285
42,1,0.10344827586206896
42,38,0.10344827586206896
42,29,0.10344827586206896
42,8,0.10344827586206896
42,17,0.06896551724137931
42,22,0.10344827586206896
42,35,0.06896551724137931
42,9,0.1724137931034483
42,25,0.1724137931034483
43,37,0.10526315789473684
43,31,0.05263157894736842
43,8,0.2631578947368421
43,28,0.05263157894736842
43,16,0.05263157894736842
43,34,0.10526315789473684
43,2,0.21052631578947367
43,10,0.15789473684210525
44,33,0.03571428571428571
44,3,0.10714285714285714
44,5,0.10714285714285714
44,22,0.10714285714285714
44,15,0.03571428571428571
44,11,0.07142857142857142
44,40,0.14285714285714285
44,18,0.07142857142857142
44,27,0.17857142857142858
44,31,0.14285714285714285
45,9,0.037037037037037035
45,21,0.18518518518518517
45,17,0.18518518518518517
45,40,0.07407407407407407
45,26,0.14814814814814814
45,34,0.07407407407407407
45,14,0.1111111111111111
45,2,0.18518518518518517
46,35,0.11538461538461539
46,7,0.15384615384615385
46,16,0.038461538461538464
46,3,0.07692307692307693
46,39,0.19230769230769232
46,20,0.07692307692307693
46,12,0.15384615384615385
46,27,0.038461538461538464
46,31,0.15384615384615385
47,19,0.09090909090909091
47,31,0.18181818181818182
47,21,0.18181818181818182
47,11,0.36363636363636365
47,26,0.18181818181818182
48,2,0.16666666666666666
48,26,0.4166666666666667
48,37,0.16666666666666666
48,13,0.08333333333333333
48,24,0.16666666666666666
49,1,0.037037037037037035
49,13,0.07407407407407407
49,32,0.18518518518518517
49,12,0.14814814814814814
49,37,0.07407407407407407
49,17,0.18518518518518517
49,21,0.1111111111111111
49,25,0.037037037037037035
49,6,0.14814814814814814
50,28,0.047619047619047616
50,7,0.23809523809523808
50,1,0.14285714285714285
50,37,0.14285714285714285
50,32,0.23809523809523808
50,10,0.09523809523809523
50,18,0.047619047619047616
50,14,0.047619047619047616
51,22,0.19047619047619047
51,18,0.23809523809523808
51,3,0.047619047619047616
51,32,0.047619047619047616
51,26,0.047619047619047616
51,39,0.09523809523809523
51,15,0.047619047619047616
51,35,0.09523809523809523
51,7,0.19047619047619047
52,9,0.11764705882352941
52,36,0.23529411764705882
52,2,0.29411764705882354
52,22,0.058823529411764705
52,13,0.11764705882352941
52,26,0.17647058823529413
53,19,0.045454545454545456
53,15,0.045454545454545456
53,9,0.22727272727272727
53,21,0.18181818181818182
53,37,0.045454545454545456
53,36,0.18181818181818182
53,5,0.18181818181818182
53,25,0.09090909090909091
54,2,0.07142857142857142
54,17,0.2857142857142857
54,31,0.35714285714285715
54,36,0.14285714285714285
54,40,0.07142857142857142
54,28,0.07142857142857142
55,29,0.03125
55,8,0.0625
55,27,0.15625
55,12,0.125
55,24,0.15625
55,3,0.15625
55,37,0.09375
55,17,0.0625
55,34,0.15625
56,31,0.041666666666666664
56,22,0.08333333333333333
56,4,0.08333333333333333
56,37,0.16666666666666666
56,15,0.20833333333333334
56,10,0.08333333333333333
56,5,0.041666666666666664
56,25,0.20833333333333334
56,19,0.041666666666666664
56,33,0.041666666666666664
57,40,0.23529411764705882
57,6,0.17647058823529413
57,36,0.23529411764705882
57,14,0.23529411764705882
57,3,0.058823529411764705
57,25,0.058823529411764705
58,24,0.1
58,3,0.1
58,6,0.25
58,31,0.2
58,12,0.2
58,33,0.15
59,36,0.3333333333333333
59,39,0.4166666666666667
59,8,0.08333333333333333
59,19,0.16666666666666666
60,8,0.625
60,15,0.125
60,34,0.25
61,5,0.2222222222222222
61,29,0.2777777777777778
61,11,0.2777777777777778
61,38,0.2222222222222222
62,27,0.034482758620689655
62,20,0.10344827586206896
62,31,0.13793103448275862
62,16,0.1724137931034483
62,1,0.1724137931034483
62,39,0.1724137931034483
62,33,0.034482758620689655
62,7,0.034482758620689655
62,24,0.13793103448275862
63,30,0.4166666666666667
63,39,0.4166666666666667
63,1,0.16666666666666666
64,2,0.16666666666666666
64,16,0.16666666666666666
64,30,0.6666666666666666
65,34,0.03225806451612903
65,10,0.12903225806451613
65,5,0.12903225806451613
65,26,0.12903225806451613
65,24,0.12903225806451613
65,18,0.03225806451612903
65,30,0.16129032258064516
65,14,0.16129032258064516
65,38,0.0967741935483871
66,33,0.03571428571428571
66,5,0.07142857142857142
66,11,0.07142857142857142
66,32,0.17857142857142858
66,4,0.17857142857142858
66,14,0.14285714285714285
66,25,0.14285714285714285
66,21,0.03571428571428571
66,38,0.14285714285714285
67,4,0.20833333333333334
67,23,0.125
67,32,0.041666666666666664
67,36,0.041666666666666664
67,13,0.08333333333333333
67,20,0.041666666666666664
67,25,0.041666666666666664
67,6,0.041666666666666664
67,39,0.20833333333333334
67,10,0.16666666666666666
68,1,0.03125
68,18,0.125
68,9,0.09375
68,22,0.125
68,25,0.09375
68,31,0.125
68,39,0.09375
68,8,0.09375
68,33,0.09375
68,15,0.125
69,34,0.13333333333333333
69,28,0.2
69,3,0.2
69,23,0.13333333333333333
69,17,0.13333333333333333
69,5,0.2
70,21,0.18518518518518517
70,5,0.18518518518518517
70,15,0.07407407407407407
70,18,0.14814814814814814
70,27,0.037037037037037035
70,2,0.07407407407407407
70,39,0.037037037037037035
70,9,0.18518518518518517
70,31,0.07407407407407407
71,7,0.1724137931034483
71,9,0.034482758620689655
71,25,0.13793103448275862
71,18,0.13793103448275862
71,4,0.034482758620689655
71,37,0.13793103448275862
71,21,0.13793103448275862
71,35,0.13793103448275862
71,15,0.06896551724137931
72,33,0.037037037037037035
72,23,0.14814814814814814
72,28,0.18518518518518517
72,18,0.07407407407407407
72,10,0.037037037037037035
72,37,0.1111111111111111
72,2,0.07407407407407407
72,7,0.07407407407407407
72,32,0.07407407407407407
72,14,0.18518518518518517
73,14,0.08823529411764706
73,31,0.11764705882352941
73,36,0.11764705882352941
73,6,0.08823529411764706
73,25,0.14705882352941177
73,21,0.058823529411764705
73,38,0.11764705882352941
73,12,0.058823529411764705
73,18,0.11764705882352941
73,4,0.08823529411764706
74,3,0.15
74,27,0.15
74,7,0.25
74,13,0.1
74,37,0.1
74,33,0.25
75,28,0.10526315789473684
75,15,0.05263157894736842
75,2,0.21052631578947367
75,32,0.2631578947368421
75,38,0.15789473684210525
75,33,0.10526315789473684
75,17,0.10526315789473684
76,16,0.043478260869565216
76,19,0.21739130434782608
76,8,0.13043478260869565
76,27,0.13043478260869565
76,32,0.08695652173913043
76,21,0.08695652173913043
76,36,0.17391304347826086
76,2,0.13043478260869565
77,12,0.19230769230769232
77,21,0.11538461538461539
77,25,0.038461538461538464
77,20,0.11538461538461539
77,4,0.15384615384615385
77,34,0.038461538461538464
77,5,0.15384615384615385
77,30,0.038461538461538464
77,14,0.15384615384615385
78,4,0.045454545454545456
78,12,0.13636363636363635
78,30,0.18181818181818182
78,14,0.22727272727272727
78,40,0.09090909090909091
78,7,0.09090909090909091
78,33,0.045454545454545456
78,28,0.13636363636363635
78,22,0.045454545454545456
79,10,0.25
79,28,0.08333333333333333
79,14,0.16666666666666666
79,22,0.08333333333333333
79,17,0.25
79,32,0.16666666666666666
80,19,0.09523809523809523
80,35,0.14285714285714285
80,11,0.23809523809523808
80,39,0.09523809523809523
80,2,0.23809523809523808
80,14,0.19047619047619047
81,23,0.17857142857142858
81,18,0.10714285714285714
81,29,0.03571428571428571
81,26,0.07142857142857142
81,6,0.14285714285714285
81,4,0.07142857142857142
81,13,0.14285714285714285
81,36,0.14285714285714285
81,39,0.10714285714285714
82,3,0.5555555555555556
82,26,0.1111111111111111
82,33,0.3333333333333333
83,35,0.06666666666666667
83,7,0.1
83,32,0.16666666666666666
83,25,0.13333333333333333
83,22,0.16666666666666666
83,19,0.16666666666666666
83,39,0.06666666666666667
83,1,0.06666666666666667
83,14,0.06666666666666667
84,35,0.17857142857142858
84,32,0.07142857142857142
84,9,0.07142857142857142
84,21,0.14285714285714285
84,8,0.07142857142857142
84,2,0.10714285714285714
84,40,0.14285714285714285
84,13,0.14285714285714285
84,27,0.03571428571428571
84,18,0.03571428571428571
85,31,0.2631578947368421
85,20,0.15789473684210525
85,37,0.21052631578947367
85,26,0.05263157894736842
85,2,0.15789473684210525
85,11,0.10526315789473684
85,21,0.05263157894736842
86,24,0.2
86,36,0.15
86,12,0.25
86,14,0.15
86,3,0.05
86,37,0.15
86,19,0.05
87,10,0.2777777777777778
87,4,0.2222222222222222
87,14,0.16666666666666666
87,30,0.05555555555555555
87,39,0.05555555555555555
87,34,0.2222222222222222
88,40,0.3
88,8,0.3
88,23,0.2
88,15,0.2
89,24,0.07692307692307693
89,6,0.07692307692307693
89,20,0.15384615384615385
89,12,0.3076923076923077
89,35,0.15384615384615385
89,15,0.23076923076923078
90,23,0.06666666666666667
90,10,0.06666666666666667
90,30,0.26666666666666666
90,6,0.06666666666666667
90,20,0.13333333333333333
90,39,0.13333333333333333
90,26,0.26666666666666666
91,1,0.16666666666666666
91,18,0.1
91,31,0.06666666666666667
91,16,0.06666666666666667
91,39,0.1
91,5,0.1
91,28,0.1
91,21,0.06666666666666667
91,35,0.16666666666666666
91,10,0.06666666666666667
92,11,0.125
92,31,0.1
92,7,0.125
92,21,0.1
92,1,0.075
92,19,0.125
92,15,0.025
92,33,0.1
92,39,0.125
92,26,0.1
93,16,0.14285714285714285
93,2,0.14285714285714285
93,20,0.17857142857142858
93,21,0.14285714285714285
93,35,0.17857142857142858
93,38,0.14285714285714285
93,29,0.07142857142857142
94,20,0.09523809523809523
94,35,0.23809523809523808
94,2,0.14285714285714285
94,13,0.14285714285714285
94,11,0.047619047619047616
94,39,0.23809523809523808
94,22,0.09523809523809523
95,10,0.15
95,15,0.25
95,7,0.15
95,33,0.2
95,24,0.05
95,3,0.15
95,38,0.05
96,35,0.2777777777777778
96,1,0.2777777777777778
96,18,0.2777777777777778
96,28,0.16666666666666666
97,6,0.038461538461538464
97,19,0.038461538461538464
97,40,0.15384615384615385
97,12,0.15384615384615385
97,29,0.07692307692307693
97,25,0.15384615384615385
97,36,0.15384615384615385
97,3,0.15384615384615385
97,13,0.07692307692307693
98,31,0.05263157894736842
98,37,0.21052631578947367
98,33,0.2631578947368421
98,27,0.05263157894736842
98,11,0.2631578947368421
98,7,0.15789473684210525
99,37,0.058823529411764705
99,7,0.29411764705882354
99,32,0.058823529411764705
99,14,0.058823529411764705
99,1,0.058823529411764705
99,26,0.17647058823529413
99,35,0.29411764705882354
100,36,0.11764705882352941
100,30,0.14705882352941177
100,13,0.058823529411764705
100,19,0.029411764705882353
100,9,0.11764705882352941
100,22,0.14705882352941177
100,39,0.08823529411764706
100,28,0.14705882352941177
100,6,0.14705882352941177
101,38,0.4444444444444444
101,17,0.3333333333333333
101,21,0.2222222222222222
102,28,0.125
102,23,0.125
102,12,0.16666666666666666
102,39,0.041666666666666664
102,8,0.16666666666666666
102,3,0.041666666666666664
102,20,0.16666666666666666
102,33,0.041666666666666664
102,31,0.125
103,27,0.10526315789473684
103,2,0.10526315789473684
103,22,0.13157894736842105
103,32,0.13157894736842105
103,7,0.07894736842105263
103,10,0.13157894736842105
103,35,0.10526315789473684
103,19,0.07894736842105263
103,39,0.13157894736842105
104,16,0.2777777777777778
104,5,0.2222222222222222
104,23,0.2777777777777778
104,26,0.05555555555555555
104,3,0.05555555555555555
104,36,0.1111111111111111
105,1,0.10526315789473684
105,31,0.10526315789473684
105,8,0.05263157894736842
105,24,0.05263157894736842
105,15,0.15789473684210525
105,36,0.2631578947368421
105,38,0.2631578947368421
106,37,0.2857142857142857
106,24,0.07142857142857142
106,11,0.14285714285714285
106,30,0.07142857142857142
106,13,0.2857142857142857
106,2,0.14285714285714285
107,34,0.041666666666666664
107,22,0.20833333333333334
107,2,0.041666666666666664
107,6,0.125
107,10,0.20833333333333334
107,39,0.16666666666666666
107,28,0.08333333333333333
107,32,0.125
108,12,0.14285714285714285
108,29,0.17857142857142858
108,36,0.17857142857142858
108,20,0.17857142857142858
108,6,0.17857142857142858
108,38,0.03571428571428571
108,23,0.03571428571428571
108,26,0.07142857142857142
109,10,0.125
109,25,0.5
109,34,0.375
110,31,0.12903225806451613
110,9,0.16129032258064516
110,3,0.06451612903225806
110,8,0.16129032258064516
110,37,0.12903225806451613
110,17,0.16129032258064516
110,36,0.0967741935483871
110,23,0.0967741935483871
111,37,0.1
111,17,0.4
111,27,0.5
112,7,0.25
112,11,0.2
112,15,0.25
112,30,0.25
112,34,0.05
113,23,0.09090909090909091
113,1,0.18181818181818182
113,14,0.09090909090909091
113,10,0.09090909090909091
113,31,0.13636363636363635
113,27,0.13636363636363635
113,5,0.045454545454545456
113,37,0.09090909090909091
113,20,0.09090909090909091
113,33,0.045454545454545456
114,27,0.09523809523809523
114,4,0.09523809523809523
114,35,0.047619047619047616
114,31,0.047619047619047616
114,5,0.14285714285714285
114,23,0.23809523809523808
114,16,0.14285714285714285
114,10,0.14285714285714285
114,17,0.047619047619047616
115,28,0.06896551724137931
115,20,0.06896551724137931
115,29,0.06896551724137931
115,16,0.10344827586206896
115,10,0.13793103448275862
115,8,0.1724137931034483
115,39,0.10344827586206896
115,36,0.10344827586206896
115,4,0.13793103448275862
115,21,0.034482758620689655
116,10,0.10526315789473684
116,24,0.2631578947368421
116,15,0.05263157894736842
116,39,0.15789473684210525
116,20,0.15789473684210525
116,36,0.2631578947368421
117,36,0.23529411764705882
117,3,0.29411764705882354
117,8,0.17647058823529413
117,23,0.29411764705882354
118,20,0.09523809523809523
118,21,0.14285714285714285
118,9,0.047619047619047616
118,14,0.14285714285714285
118,30,0.14285714285714285
118,2,0.09523809523809523
118,26,0.23809523809523808
118,40,0.09523809523809523
119,11,0.029411764705882353
119,16,0.029411764705882353
119,5,0.14705882352941177
119,4,0.14705882352941177
119,27,0.11764705882352941
119,34,0.058823529411764705
119,38,0.14705882352941177
119,32,0.08823529411764706
119,17,0.08823529411764706
119,22,0.14705882352941177
120,35,0.14285714285714285
120,2,0.19047619047619047
120,16,0.047619047619047616
120,25,0.047619047619047616
120,5,0.09523809523809523
120,22,0.14285714285714285
120,38,0.047619047619047616
120,19,0.047619047619047616
120,10,0.23809523809523808
121,40,0.3333333333333333
121,25,0.26666666666666666
121,10,0.3333333333333333
121,2,0.06666666666666667
122,18,0.21052631578947367
122,36,0.21052631578947367
122,26,0.15789473684210525
122,31,0.2631578947368421
122,2,0.15789473684210525
123,17,0.1111111111111111
123,40,0.14814814814814814
123,29,0.14814814814814814
123,14,0.1111111111111111
123,35,0.037037037037037035
123,26,0.18518518518518517
123,1,0.1111111111111111
123,9,0.14814814814814814
124,17,0.05555555555555555
124,22,0.2222222222222222
124,2,0.05555555555555555
124,31,0.2222222222222222
124,8,0.1111111111111111
124,11,0.16666666666666666
124,37,0.05555555555555555
124,15,0.1111111111111111
125,21,0.14285714285714285
125,40,0.42857142857142855
125,25,0.2857142857142857
125,12,0.14285714285714285
126,14,0.22727272727272727
126,36,0.13636363636363635
126,6,0.18181818181818182
126,38,0.045454545454545456
126,32,0.045454545454545456
126,23,0.13636363636363635
126,27,0.22727272727272727
127,11,0.05555555555555555
127,17,0.027777777777777776
127,32,0.05555555555555555
127,22,0.08333333333333333
127,6,0.1111111111111111
127,1,0.1388888888888889
127,26,0.1388888888888889
127,35,0.1388888888888889
127,38,0.1388888888888889
127,14,0.1111111111111111
128,36,0.3333333333333333
128,9,0.1111111111111111
128,39,0.1111111111111111
128,27,0.4444444444444444
129,18,0.17391304347826086
129,6,0.21739130434782608
129,12,0.08695652173913043
129,21,0.08695652173913043
129,35,0.08695652173913043
129,4,0.17391304347826086
129,13,0.13043478260869565
129,30,0.043478260869565216
130,20,0.3125
130,27,0.25
130,6,0.3125
130,16,0.125
131,27,0.12
131,6,0.04
131,21,0.08
131,34,0.2
131,37,0.08
131,14,0.12
131,4,0.16
131,29,0.2
132,22,0.2222222222222222
132,40,0.3333333333333333
132,10,0.4444444444444444
133,1,0.23529411764705882
133,16,0.29411764705882354
133,9,0.11764705882352941
133,25,0.23529411764705882
133,20,0.11764705882352941
134,28,0.36363636363636365
134,22,0.09090909090909091
134,16,0.18181818181818182
134,33,0.2727272727272727
134,17,0.09090909090909091
135,8,0.21052631578947367
135,37,0.05263157894736842
135,9,0.15789473684210525
135,32,0.2631578947368421
135,21,0.2631578947368421
135,1,0.05263157894736842
136,10,0.041666666666666664
136,16,0.16666666666666666
136,6,0.16666666666666666
136,3,0.08333333333333333
136,22,0.041666666666666664
136,40,0.125
136,31,0.16666666666666666
136,34,0.20833333333333334
137,37,0.06666666666666667
137,34,0.13333333333333333
137,30,0.3333333333333333
137,10,0.13333333333333333
137,2,0.3333333333333333
138,4,0.29411764705882354
138,8,0.058823529411764705
138,40,0.11764705882352941
138,30,0.29411764705882354
138,18,0.23529411764705882
139,7,0.2
139,40,0.05
139,30,0.05
139,26,0.15
139,18,0.05
139,9,0.05
139,36,0.2
139,4,0.1
139,15,0.1
139,21,0.05
140,11,0.03333333333333333
140,28,0.1
140,7,0.16666666666666666
140,33,0.16666666666666666
140,17,0.16666666666666666
140,3,0.03333333333333333
140,16,0.16666666666666666
140,30,0.16666666666666666
141,9,0.125
141,6,0.16666666666666666
141,27,0.16666666666666666
141,19,0.20833333333333334
141,14,0.041666666666666664
141,35,0.125
141,38,0.125
141,24,0.041666666666666664
142,7,0.35714285714285715
142,34,0.14285714285714285
142,31,0.2857142857142857
142,23,0.21428571428571427
143,33,0.15
143,2,0.1
143,11,0.25
143,26,0.05
143,22,0.25
143,31,0.1
143,13,0.1
144,21,0.07692307692307693
144,31,0.15384615384615385
144,4,0.11538461538461539
144,19,0.19230769230769232
144,6,0.11538461538461539
144,33,0.15384615384615385
144,14,0.19230769230769232
145,39,0.15
145,26,0.15
145,11,0.2
145,19,0.05
145,8,0.15
145,13,0.05
145,24,0.1
145,4,0.15
146,36,0.07407407407407407
146,19,0.18518518518518517
146,1,0.1111111111111111
146,9,0.18518518518518517
146,40,0.14814814814814814
146,31,0.14814814814814814
146,27,0.07407407407407407
146,6,0.07407407407407407
147,11,0.2
147,35,0.06666666666666667
147,5,0.13333333333333333
147,38,0.06666666666666667
147,23,0.06666666666666667
147,30,0.2
147,4,0.06666666666666667
147,19,0.2
148,39,0.0625
148,7,0.125
148,27,0.1875
148,20,0.1875
148,12,0.125
148,4,0.125
148,22,0.0625
148,34,0.125
149,29,0.05555555555555555
149,28,0.16666666666666666
149,7,0.1111111111111111
149,38,0.16666666666666666
149,16,0.2222222222222222
149,22,0.2777777777777778
150,4,0.05
150,30,0.25
150,33,0.05
150,8,0.25
150,11,0.15
150,37,0.25
151,20,0.12903225806451613
151,4,0.06451612903225806
151,31,0.03225806451612903
151,15,0.06451612903225806
151,8,0.0967741935483871
151,23,0.12903225806451613
151,40,0.12903225806451613
151,9,0.16129032258064516
151,33,0.06451612903225806
151,27,0.12903225806451613
152,1,0.125
152,27,0.25
152,19,0.625
153,21,0.16666666666666666
153,9,0.06666666666666667
153,19,0.03333333333333333
153,27,0.16666666666666666
153,14,0.03333333333333333
153,7,0.13333333333333333
153,32,0.1
153,33,0.16666666666666666
153,2,0.13333333333333333
154,28,0.14814814814814814
154,17,0.07407407407407407
154,8,0.037037037037037035
154,2,0.1111111111111111
154,36,0.18518518518518517
154,12,0.18518518518518517
154,29,0.1111111111111111
154,13,0.14814814814814814
155,2,0.10714285714285714
155,10,0.07142857142857142
155,15,0.14285714285714285
155,40,0.14285714285714285
155,6,0.17857142857142858
155,27,0.17857142857142858
155,20,0.03571428571428571
155,31,0.14285714285714285
156,34,0.11764705882352941
156,27,0.23529411764705882
156,15,0.23529411764705882
156,21,0.17647058823529413
156,12,0.23529411764705882
157,39,0.0625
157,6,0.3125
157,13,0.3125
157,34,0.3125
158,38,0.15384615384615385
158,8,0.038461538461538464
158,29,0.07692307692307693
158,25,0.15384615384615385
158,36,0.07692307692307693
158,21,0.15384615384615385
158,20,0.19230769230769232
158,13,0.15384615384615385
159,22,0.14285714285714285
159,39,0.2857142857142857
159,8,0.5714285714285714
160,40,0.07407407407407407
160,1,0.07407407407407407
160,22,0.037037037037037035
160,31,0.07407407407407407
160,20,0.07407407407407407
160,9,0.07407407407407407
160,33,0.18518518518518517
160,25,0.037037037037037035
160,5,0.18518518518518517
160,16,0.18518518518518517
161,37,0.5
161,35,0.1
161,23,0.4
162,28,0.35714285714285715
162,8,0.21428571428571427
162,15,0.2857142857142857
162,9,0.14285714285714285
163,20,0.2222222222222222
163,16,0.3333333333333333
163,2,0.4444444444444444
164,20,0.045454545454545456
164,40,0.13636363636363635
164,1,0.18181818181818182
164,6,0.045454545454545456
164,9,0.09090909090909091
164,36,0.13636363636363635
164,28,0.045454545454545456
164,32,0.13636363636363635
164,24,0.18181818181818182
165,35,0.2857142857142857
165,13,0.14285714285714285
165,11,0.2857142857142857
165,29,0.14285714285714285
165,27,0.14285714285714285
166,19,0.14814814814814814
166,6,0.07407407407407407
166,37,0.18518518518518517
166,29,0.07407407407407407
166,10,0.14814814814814814
166,36,0.1111111111111111
166,16,0.07407407407407407
166,1,0.18518518518518517
167,12,0.14285714285714285
167,39,0.7142857142857143
167,32,0.14285714285714285
168,13,0.29411764705882354
168,23,0.23529411764705882
168,25,0.17647058823529413
168,10,0.29411764705882354
169,32,0.3333333333333333
169,9,0.26666666666666666
169,13,0.06666666666666667
169,4,0.2
169,26,0.13333333333333333
170,24,0.05263157894736842
170,30,0.2631578947368421
170,19,0.15789473684210525
170,9,0.15789473684210525
170,5,0.10526315789473684
170,38,0.21052631578947367
170,27,0.05263157894736842
171,26,0.21739130434782608
171,23,0.043478260869565216
171,32,0.13043478260869565
